urb/no urb,State,County,Fips,Difference in Urban Land 2010-2060,Difference in Urban Tree Cover 2010-2060,Urban Tree Cover Change Index,Difference in Temperature Celsius 2010-2060,Temperature Change Index,Difference in Precipitation mm/year 2010-2060,Absolute Precipitation Change Index,Difference in Aridity 2010-2060,Aridity Change Index,Flood Risk Index,Difference in Sea Level Rise % inundation 2010-2060,Sea Level Rise Index,Wildfire Change Index,Hurricane Threat Index,Tornado Risk Index,Ice Storm Risk Index,Pest Index,CTI
0,Indiana,Porter County,18127,33.27620105,-7.717768312,0.221019932,2.495014686,0.711516724,80.64560731,0.241128319,0.253801171,0.626476815,0.085919323,0,0,0.010909157,0.031384664,0.130952381,0.103448276,0.555555556,0.549835444
0,Indiana,Posey County,18129,5.011866728,2.146994092,-0.061485195,2.693196895,0.768033407,171.6382378,0.513193975,0.111537523,0.275316588,0.06092362,0,0,0.000664214,0.081860535,0.077380952,0.137931034,0.277777778,0.431160183
0,Indiana,Pulaski County,18131,0.375152883,-9.096359525,0.260499757,2.466779514,0.703464748,109.337707,0.326916969,0.256258655,0.632542812,0.171377861,0,0,0.000234059,0.037502524,0.119047619,0.172413793,0.5,0.591440357
0,Indiana,Putnam County,18133,1.899941515,-6.835301541,0.195748022,2.537475592,0.723625528,169.2995492,0.506201355,0.237315716,0.585784508,0.10090958,0,0,0.001612276,0.05586597,0.119047619,0.068965517,0.5,0.578041975
0,Indiana,Randolph County,18135,1.618877248,-8.023279364,0.229769098,2.447417645,0.69794322,220.9514344,0.660639181,0.255005653,0.62944993,0.052254624,0,0,0.000599053,0.061338206,0.166666667,0.137931034,0.388888889,0.611966767
0,Indiana,Ripley County,18137,0.376172626,-8.209887245,0.235113138,2.583103431,0.736637463,208.4601434,0.623290538,0.226006709,0.557869623,0.000260734,0,0,0.001290749,0.070573335,0.142857143,0.206896552,0.444444444,0.610703346
0,Indiana,Rush County,18139,1.620330971,1.373419646,-0.039331722,2.52628847,0.720435236,216.8774992,0.648458218,0.24625536,0.607850915,0.116603248,0,0,0.00040349,0.066409143,0.178571429,0.103448276,0.388888889,0.564687387
0,Indiana,St. Joseph County,18141,33.92926246,-8.77639446,0.25133666,2.472130125,0.704990611,95.83260701,0.286537063,0.25253598,0.623353847,0.084822266,0,0,0.000762352,0.034501443,0.178571429,0.172413793,0.555555556,0.58513858
0,Indiana,Scott County,18143,10.60837479,-5.329093598,0.152613535,2.790384762,0.795748993,202.8311992,0.606460137,0.152605215,0.376687107,0.196172546,0,0,0.001868706,0.074943811,0.172619048,0.068965517,0.5,0.59590635
0,Indiana,Shelby County,18145,6.67738531,-7.824568003,0.224078441,2.580949419,0.736023192,200.4003749,0.599192035,0.209033292,0.515972841,0.080071801,0,0,0.00049264,0.064833229,0.291666667,0.068965517,0.388888889,0.600782264
1,Indiana,Spencer County,18147,0.374188137,-999,,-999,,-999,,-999,,,-999,,,0.081121683,0.035714286,0.172413793,0.388888889,
0,Indiana,Starke County,18149,0.956387926,-8.964610648,0.256726758,2.464236513,0.702739547,96.56452973,0.288725493,0.26090899,0.644021587,0.12826404,0,0,0.002454742,0.035236134,0.101190476,0.137931034,0.5,0.565810535
0,Indiana,Steuben County,18151,7.411374537,-8.866127153,0.253906407,2.339756533,0.667240923,137.6541973,0.411582556,0.207739503,0.512779282,0.240345344,0,0,0.000917667,0.042292188,0.125,0.206896552,0.5,0.59891645
0,Indiana,Sullivan County,18153,0.380082435,-9.607356484,0.275133587,2.557153442,0.729237166,133.5643692,0.399354074,0.150059239,0.37040268,0.032518091,0,0,0.001655917,0.06073016,0.06547619,0.034482759,0.333333333,0.46569331
1,Indiana,Switzerland County,18155,0.375090908,-999,,-999,,-999,,-999,,,-999,,,0.059344977,0.05952381,0.206896552,0.444444444,
0,Indiana,Tippecanoe County,18157,27.40076891,-8.993453216,0.257552746,2.515533818,0.717368274,143.1908741,0.428137079,0.237528463,0.586309647,0.114754232,0,0,0.000560003,0.046071151,0.363095238,0.103448276,0.444444444,0.619301353
0,Indiana,Tipton County,18159,1.896824926,-8.468648619,0.242523495,2.441624171,0.696291064,191.6335009,0.572979304,0.263076852,0.649372688,0.04548919,0,0,0.000529878,0.053975391,0.095238095,0.103448276,0.388888889,0.576216661
1,Indiana,Union County,18161,0.37486133,-999,,-999,,-999,,-999,,,-999,,,0.065760513,0.029761905,0.172413793,0.333333333,
0,Indiana,Vanderburgh County,18163,35.66192482,-10.09739748,0.289167285,2.726964512,0.7776631,170.863613,0.510877866,0.109931212,0.271351607,0.11622161,0,0,0.000810674,0.081106926,0.142857143,0.172413793,0.277777778,0.534045491
0,Indiana,Vermillion County,18165,2.733737849,-7.786172702,0.222978884,2.571075886,0.733207504,139.9166704,0.418347293,0.170803735,0.421607905,0.240640346,0,0,0.001383154,0.048440324,0.077380952,0.034482759,0.444444444,0.534584702
0,Indiana,Vigo County,18167,27.52839109,-9.487697623,0.27170682,2.532701653,0.722264118,136.8349658,0.409133075,0.183899334,0.453932774,0.147552541,0,0,0.001982834,0.056457864,0.113095238,0.034482759,0.444444444,0.537040049
0,Indiana,Wabash County,18169,3.916565864,-10.70865573,0.306672379,2.422837502,0.690933569,161.7835166,0.483728609,0.260862382,0.643906542,0.121254063,0,0,0.000945734,0.046682788,0.125,0.137931034,0.5,0.618353436
0,Indiana,Warren County,18171,0.375518369,-8.163886663,0.233795782,2.51865792,0.718259191,132.3264507,0.395652729,0.231557069,0.571570001,0.395765537,0,0,0.000602656,0.042492257,0.071428571,0.068965517,0.5,0.606516038
0,Indiana,Warrick County,18173,13.23637065,-12.4168818,0.355592221,2.753247989,0.7851585,172.6410933,0.516192487,0.110578495,0.272949345,0.053653879,0,0,0.001379214,0.079536532,0.130952381,0.172413793,0.388888889,0.557603882
0,Indiana,Washington County,18175,0.567823342,-7.809530609,0.223647803,2.84490074,0.811295607,206.1528782,0.616391873,0.126069922,0.311188018,0.061669337,0,0,0.002231206,0.066624501,0.220238095,0.103448276,0.444444444,0.578733496
0,Indiana,Wayne County,18177,16.19057098,-3.962073047,0.113465069,2.43619211,0.694741974,239.3433632,0.715630581,0.246546547,0.608569674,0.106751982,0,0,0.00086856,0.063638725,0.101190476,0.172413793,0.444444444,0.611205293
0,Indiana,Wells County,18179,5.763345904,-9.578746879,0.274314271,2.427496575,0.692262222,197.1268494,0.589404276,0.245405761,0.605753783,0.08219085,0,0,0.000612512,0.053394217,0.119047619,0.137931034,0.444444444,0.606682504
0,Indiana,White County,18181,1.620713928,-10.95159549,0.31362964,2.486735826,0.709155797,129.566769,0.387401351,0.251718058,0.62133491,0.182252985,0,0,0.000189217,0.040235279,0.119047619,0.137931034,0.5,0.609073873
0,Indiana,Whitley County,18183,3.942123216,-7.348643418,0.210449006,2.350242918,0.670231382,146.7183187,0.438684049,0.255407374,0.63044153,0.089741596,0,0,0.0009836,0.044529477,0.053571429,0.137931034,0.5,0.561618124
1,Iowa,Adair County,19001,0.375951498,-999,,-999,,-999,,-999,,,-999,,,0.006720586,0.214285714,0.448275862,0.388888889,
1,Iowa,Adams County,19003,0.375911901,-999,,-999,,-999,,-999,,,-999,,,0.007986542,0.160714286,0.413793103,0.333333333,
0,Iowa,Allamakee County,19005,0.380432476,-13.94649924,0.399397105,2.928481737,0.835130848,50.09558711,0.149784534,0.12153447,0.299992815,0.004568435,0,0,0.000919888,0.004851133,0.035714286,0.103448276,0.555555556,0.483298756
0,Iowa,Appanoose County,19007,0.376899784,-16.50901984,0.472782066,2.900031317,0.827017489,80.74598319,0.24142844,0.145469484,0.359073439,0.027133528,0,0,0.001608876,0.014247735,0.142857143,0.517241379,0.388888889,0.605251185
1,Iowa,Audubon County,19009,0.375712935,-999,,-999,,-999,,-999,,,-999,,,0.004781684,0.035714286,0.344827586,0.333333333,
0,Iowa,Benton County,19011,0.375899727,-17.17497549,0.491853573,2.892037405,0.824737822,78.07271701,0.233435442,0.119061088,0.293887577,0.113455332,0,0,0.000387741,0.009649024,0.142857143,0.344827586,0.444444444,0.586491908
0,Iowa,Black Hawk County,19013,24.01916545,-15.28109811,0.437617085,2.965003226,0.845545877,83.3900746,0.249334207,0.090717363,0.223924595,0.198296585,0,0,0.000676079,0.00793914,0.202380952,0.413793103,0.444444444,0.611657731
0,Iowa,Boone County,19015,2.715392703,-17.67120243,0.506064423,2.876074115,0.820185485,116.097267,0.347127882,0.114984405,0.283824789,0.048094341,0,0,0.000647763,0.005582978,0.255952381,0.379310345,0.444444444,0.625267081
0,Iowa,Bremer County,19017,2.703411719,-15.68011393,0.449044022,2.912141602,0.830471044,79.56670848,0.237902439,0.097452381,0.240549156,0.150476097,0,0,0.000822184,0.006779129,0.148809524,0.379310345,0.444444444,0.584281632
0,Iowa,Buchanan County,19019,0.375289998,-13.31035681,0.381179383,2.948574309,0.840860754,67.4795935,0.201762272,0.118467794,0.292423106,0.170363628,0,0,0.000525624,0.008626735,0.209059233,0.206896552,0.388888889,0.546250197
0,Iowa,Buena Vista County,19021,0.375448469,-12.09244151,0.346300964,2.847439834,0.812019694,110.3425033,0.329921284,0.116993006,0.288782773,0.048297884,0,0,0.000142876,0.003105996,0.101190476,0.103448276,0.388888889,0.489920347
1,Iowa,Butler County,19023,0.375992569,-999,,-999,,-999,,-999,,,-999,,,0.006094837,0.148809524,0.413793103,0.444444444,
1,Iowa,Calhoun County,19025,0.375150197,-999,,-999,,-999,,-999,,,-999,,,0.004080759,0.19047619,0.413793103,0.333333333,
0,Iowa,Carroll County,19027,0.762262654,-14.54930784,0.416660219,2.918362884,0.8322452,124.7494619,0.372997725,0.100846087,0.2489261,0.154054125,0,0,0.000477771,0.004545574,0.154761905,0.379310345,0.333333333,0.586042181
0,Iowa,Cass County,19029,0.376042402,-14.55750281,0.416894905,2.810753812,0.801557744,116.2611034,0.347617748,0.11335307,0.279798041,0.146446213,0,0,0.000242018,0.005828337,0.17281106,0.448275862,0.333333333,0.597266797
0,Iowa,Cedar County,19031,0.375521585,-16.62064725,0.47597883,2.840497335,0.810039864,81.49306365,0.243662192,0.143003484,0.352986421,0,0,0,0.000448365,0.013490128,0.18452381,0.206896552,0.444444444,0.552699491
0,Iowa,Cerro Gordo County,19033,10.45431457,-17.27973468,0.494853647,2.927008701,0.834710774,61.59911057,0.184179777,0.114850204,0.283493532,0.103977521,0,0,0.000678442,0.004225164,0.166666667,0.344827586,0.388888889,0.567673893
0,Iowa,Cherokee County,19035,0.375854477,-14.88892235,0.426386033,2.766808276,0.78902556,91.21473294,0.272729736,0.110218254,0.272060135,0.050169636,0,0,0.000954069,0.002848952,0.107142857,0.103448276,0.333333333,0.476974898
0,Iowa,Chickasaw County,19037,0.375202284,-15.31032609,0.43845411,2.998261086,0.855030199,69.25530021,0.20707159,0.118406851,0.292272675,0.005261002,0,0,0.000424367,0.006223622,0.172619048,0.103448276,0.444444444,0.510784642
0,Iowa,Clarke County,19039,0.569927979,-13.31773814,0.381390768,2.786725408,0.794705435,94.67161082,0.283065713,0.132855979,0.32793856,0.013665962,0,0,0.001639185,0.009550538,0.142857143,0.517241379,0.388888889,0.578685843
0,Iowa,Clay County,19041,1.617110829,-12.6630741,0.362642628,2.900095451,0.827035778,61.90369829,0.185090487,0.112245318,0.277063691,0.134225315,0,0,0.001030299,0.002688943,0.178571429,0.103448276,0.333333333,0.486488024
0,Iowa,Clayton County,19043,0.375997569,-34.91887915,1,2.909803455,0.829804262,55.2825196,0.16529333,0.137218095,0.338705904,0.332954797,0,0,0.002079229,0.00682175,0.083333333,0.103448276,0.555555556,0.691361469
0,Iowa,Clinton County,19045,4.969417609,-15.37732343,0.440372767,2.693203727,0.768035355,63.06077775,0.188550125,0.174192902,0.429973646,0.183258283,0,0,0.00046536,0.014359286,0.220238095,0.24137931,0.444444444,0.592871734
0,Iowa,Crawford County,19047,0.375554348,-15.33664274,0.439207761,2.794073913,0.796801048,123.8569932,0.370329266,0.113011016,0.278953722,0.155250727,0,0,0.000701386,0.003230765,0.172619048,0.379310345,0.222222222,0.570126285
0,Iowa,Dallas County,19049,10.63035032,-13.7583834,0.39400988,2.854361143,0.813993481,105.8499285,0.3164886,0.101633571,0.250869907,0.075962501,0,0,0.000413222,0.006373231,0.18328841,0.413793103,0.444444444,0.586512356
1,Iowa,Davis County,19051,0.375756689,-999,,-999,,-999,,-999,,,-999,,,0.015689989,0.125,0.517241379,0.444444444,
1,Iowa,Decatur County,19053,0.376978327,-999,,-999,,-999,,-999,,,-999,,,0.01169564,0.142857143,0.517241379,0.277777778,
0,Iowa,Delaware County,19055,0.375617567,-14.98653279,0.429181381,2.895670559,0.825773908,68.00568991,0.203335287,0.13453869,0.332092124,0.324199115,0,0,0.000511351,0.009149401,0.225315126,0.206896552,0.5,0.618231978
0,Iowa,Des Moines County,19057,10.5946408,-16.71975791,0.478817142,2.724299266,0.776903037,72.99240794,0.218245447,0.168012111,0.414717127,0.040355799,0,0,0.000140288,0.01824686,0.147727273,0.310344828,0.5,0.58769787
0,Iowa,Dickinson County,19059,7.398653674,-17.95628177,0.514228469,2.916856973,0.831815752,37.00123071,0.110632741,0.160551905,0.396302531,0.214733612,0,0,0.001016312,0.00244554,0.131639194,0.137931034,0.333333333,0.540888467
0,Iowa,Dubuque County,19061,13.10930305,-18.18766182,0.520854685,2.856721233,0.81466652,62.03700832,0.18548908,0.15190433,0.37495706,0.101661414,0,0,0.00071339,0.009039076,0.178571429,0.275862069,0.5,0.599089149
0,Iowa,Emmet County,19063,0.569598935,-12.33969357,0.35338172,2.974391682,0.848223233,33.7044315,0.100775395,0.168295696,0.41541712,0.036315098,0,0,0.000868506,0.002593267,0.083333333,0.379310345,0.277777778,0.505272043
0,Iowa,Fayette County,19065,0.375635674,-12.27394821,0.351498917,2.983517468,0.850825683,70.09979447,0.209596606,0.118889363,0.293463695,0.085650572,0,0,0.000787628,0.007014519,0.154761905,0.103448276,0.555555556,0.528453826
0,Iowa,Floyd County,19067,0.570779175,-14.95188981,0.428189282,2.985725289,0.851455299,71.31861859,0.213240859,0.109484397,0.2702487,0.103585647,0,0,0.00048446,0.00530642,0.148809524,0.103448276,0.333333333,0.497202646
0,Iowa,Franklin County,19069,0.375713326,-12.47411089,0.357231137,2.96806437,0.84641884,85.48589865,0.255600667,0.099698385,0.246093138,0.084417719,0,0,0.000156747,0.005516501,0.113095238,0.448275862,0.388888889,0.555374349
1,Iowa,Fremont County,19071,0.375191289,-999,,-999,,-999,,-999,,,-999,,,0.007800307,0.214285714,0.137931034,0.277777778,
0,Iowa,Greene County,19073,0.375555052,-20.14219167,0.576828127,2.876076717,0.820186227,129.11301,0.386044623,0.104955243,0.259069044,0.100837981,0,0,0.001084668,0.005233167,0.083333333,0.379310345,0.388888889,0.606978057
1,Iowa,Grundy County,19075,0.375352281,-999,,-999,,-999,,-999,,,-999,,,0.007002866,0.214285714,0.482758621,0.388888889,
1,Iowa,Guthrie County,19077,0.376397038,-999,,-999,,-999,,-999,,,-999,,,0.005329676,0.126373626,0.413793103,0.333333333,
0,Iowa,Hamilton County,19079,0.569682652,-15.35814876,0.439823647,2.885332056,0.822825622,94.81785164,0.28350297,0.100486347,0.248038126,0.110493725,0,0,0.000328924,0.005514741,0.154761905,0.413793103,0.388888889,0.58010742
0,Iowa,Hancock County,19081,0.375290835,-13.33718085,0.381947565,2.950308131,0.841355198,60.02167953,0.179463298,0.110285858,0.272227006,0.042115315,0,0,0.000284993,0.003605122,0.178571429,0.379310345,0.277777778,0.517137714
0,Iowa,Hardin County,19083,0.37611684,-15.54173628,0.44508119,2.910091705,0.829886464,84.85258851,0.253707086,0.099324988,0.245171454,0.101607159,0,0,0.000256507,0.006162175,0.233029382,0.413793103,0.444444444,0.601379715
0,Iowa,Harrison County,19085,0.375585455,-22.78797643,0.652597591,2.710524551,0.772974828,115.1504216,0.344296838,0.130283098,0.321587722,0.214421126,0,0,0.001168263,0.003185568,0.125258799,0.103448276,0.333333333,0.580977325
0,Iowa,Henry County,19087,1.901523531,-13.36084406,0.382625227,2.723027113,0.776540251,74.54607316,0.222890867,0.163499231,0.403577639,0.021406254,0,0,0.000387393,0.017307567,0.077380952,0.275862069,0.444444444,0.530439987
0,Iowa,Howard County,19089,0.375450231,-14.14492687,0.405079636,2.923387087,0.833677979,61.82002195,0.184840297,0.184479553,0.455364971,0,0,0,0.000538468,0.004707539,0.279761905,0.137931034,0.5,0.566743413
0,Iowa,Humboldt County,19091,0.569253597,-16.66454215,0.477235884,2.881847211,0.82183183,92.79900329,0.277466664,0.101616971,0.250828931,0.110563581,0,0,0.000320546,0.00375499,0.079166667,0.413793103,0.388888889,0.57118311
1,Iowa,Ida County,19093,0.375312876,-999,,-999,,-999,,-999,,,-999,,,0.003061989,0.081632653,0.103448276,0.277777778,
0,Iowa,Iowa County,19095,0.375983691,-13.22233742,0.378658701,2.825599338,0.805791322,87.2472804,0.260867154,0.123410461,0.304623468,0.141323581,0,0,0.001229345,0.010752849,0.196428571,0.310344828,0.444444444,0.577375267
0,Iowa,Jackson County,19097,0.76330651,-11.10133273,0.317917785,2.761539662,0.787523081,61.72626149,0.184559955,0.159586209,0.393918828,0.291407846,0,0,0.000618238,0.010484286,0.101190476,0.24137931,0.5,0.572224547
0,Iowa,Jasper County,19099,1.620927355,-16.62358081,0.476062841,2.820635719,0.80437582,97.34976322,0.291073321,0.102298964,0.252512346,0.019088005,0,0,0.000455831,0.008792277,0.150462963,0.344827586,0.444444444,0.564759863
0,Iowa,Jefferson County,19101,2.715716048,-14.77014814,0.4229846,2.804007162,0.799633766,79.64567756,0.238138554,0.14657957,0.361813547,0.054341785,0,0,0.000709369,0.015892848,0.089285714,0.310344828,0.444444444,0.553734886
0,Iowa,Johnson County,19103,19.90579825,-16.86296676,0.482918329,2.791521331,0.796073114,84.86680811,0.253749602,0.140892633,0.347776048,0.113183652,0,0,0.001430841,0.012611311,0.19047619,0.275862069,0.444444444,0.590333016
0,Iowa,Jones County,19105,0.376502033,-15.90456758,0.455471881,2.895003228,0.825583602,80.70004766,0.241291094,0.14706612,0.363014537,0.094084845,0,0,0.001010639,0.010634161,0.155987395,0.24137931,0.444444444,0.573013829
1,Iowa,Keokuk County,19107,0.375731356,-999,,-999,,-999,,-999,,,-999,,,0.012816402,0.148809524,0.275862069,0.444444444,
0,Iowa,Kossuth County,19109,0.375402408,-14.81898822,0.424383273,2.909359721,0.82967772,70.48684125,0.210753866,0.109328053,0.269862784,0.121220689,0,0,0.000582214,0.002951018,0.214285714,0.413793103,0.333333333,0.570574806
0,Iowa,Lee County,19111,4.971409332,-15.57443349,0.446017566,2.867701979,0.817797958,63.32128418,0.189329033,0.188951599,0.466403664,0.149979406,0,0,0.000338216,0.018649163,0.136904762,0.275862069,0.444444444,0.595834925
0,Iowa,Linn County,19113,27.3707267,-17.09819059,0.489654622,2.870812664,0.818685049,84.5476879,0.252795441,0.131252768,0.323981232,0.093188701,0,0,0.0011821,0.010544904,0.297843666,0.275862069,0.444444444,0.60846795
1,Iowa,Louisa County,19115,0.377770704,-999,,-999,,-999,,-999,,,-999,,,0.017186606,0.089285714,0.310344828,0.5,
0,Iowa,Lucas County,19117,0.37483559,-15.1410973,0.433607769,2.839306334,0.80970022,91.42565813,0.273360397,0.139900354,0.345326729,0.019572241,0,0,0.004309101,0.010258296,0.06547619,0.517241379,0.444444444,0.591298085
1,Iowa,Lyon County,19119,0.376266288,-999,,-999,,-999,,-999,,,-999,,,0.001774798,0.148809524,0.172413793,0.277777778,
0,Iowa,Madison County,19121,0.376345011,-5.754664654,0.164800956,2.85936815,0.815421356,105.3932253,0.315123069,0.123764943,0.305498461,0,0,0,0.000440837,0.007697369,0.136904762,0.448275862,0.388888889,0.522476355
0,Iowa,Mahaska County,19123,2.721551938,-13.38193473,0.383229217,2.830204128,0.807104495,96.15314698,0.287495469,0.138812695,0.342641978,0.037547137,0,0,0.000443933,0.011040793,0.148809524,0.344827586,0.444444444,0.567892868
0,Iowa,Marion County,19125,2.801950687,-14.4673961,0.414314447,2.784339914,0.794025151,97.04148182,0.290151568,0.122725191,0.302931962,0.019243695,0,0,0.000383283,0.009589355,0.178571429,0.379310345,0.444444444,0.573026728
0,Iowa,Marshall County,19127,3.934987066,-17.21336778,0.492953044,2.874915993,0.819855217,96.87818917,0.289663327,0.108873621,0.268741075,0.256562131,0,0,0.00249533,0.007789259,0.220238095,0.413793103,0.388888889,0.639374397
